OriginalFile,ProcessedFile,Status,Message
fundus_images\1258_left.jpg,processed_images_training\1258_left_processed.png,Success,
fundus_images\1258_right.jpg,processed_images_training\1258_right_processed.png,Success,
fundus_images\1259_left.jpg,processed_images_training\1259_left_processed.png,Success,
fundus_images\1259_right.jpg,processed_images_training\1259_right_processed.png,Success,
fundus_images\125_left.jpg,processed_images_training\125_left_processed.png,Success,
fundus_images\125_right.jpg,processed_images_training\125_right_processed.png,Success,
fundus_images\1260_left.jpg,processed_images_training\1260_left_processed.png,Success,
fundus_images\1260_right.jpg,processed_images_training\1260_right_processed.png,Success,
fundus_images\1261_left.jpg,processed_images_training\1261_left_processed.png,Success,
fundus_images\1261_right.jpg,processed_images_training\1261_right_processed.png,Success,
fundus_images\1262_left.jpg,processed_images_training\1262_left_processed.png,Success,
fundus_images\1262_right.jpg,processed_images_training\1262_right_processed.png,Success,
fundus_images\1263_right.jpg,processed_images_training\1263_right_processed.png,Success,
fundus_images\1264_left.jpg,processed_images_training\1264_left_processed.png,Success,
fundus_images\1264_right.jpg,processed_images_training\1264_right_processed.png,Success,
fundus_images\1265_left.jpg,processed_images_training\1265_left_processed.png,Success,
fundus_images\1265_right.jpg,processed_images_training\1265_right_processed.png,Success,
fundus_images\1266_left.jpg,processed_images_training\1266_left_processed.png,Success,
fundus_images\1266_right.jpg,processed_images_training\1266_right_processed.png,Success,
fundus_images\1267_left.jpg,processed_images_training\1267_left_processed.png,Success,
fundus_images\1267_right.jpg,processed_images_training\1267_right_processed.png,Success,
fundus_images\1268_left.jpg,processed_images_training\1268_left_processed.png,Success,
fundus_images\1268_right.jpg,processed_images_training\1268_right_processed.png,Success,
fundus_images\1269_left.jpg,processed_images_training\1269_left_processed.png,Success,
fundus_images\1269_right.jpg,processed_images_training\1269_right_processed.png,Success,
fundus_images\126_left.jpg,processed_images_training\126_left_processed.png,Success,
fundus_images\126_right.jpg,processed_images_training\126_right_processed.png,Success,
fundus_images\1270_left.jpg,processed_images_training\1270_left_processed.png,Success,
fundus_images\1270_right.jpg,processed_images_training\1270_right_processed.png,Success,
fundus_images\1271_left.jpg,processed_images_training\1271_left_processed.png,Success,
fundus_images\1271_right.jpg,processed_images_training\1271_right_processed.png,Success,
fundus_images\1272_left.jpg,processed_images_training\1272_left_processed.png,Success,
fundus_images\1272_right.jpg,processed_images_training\1272_right_processed.png,Success,
fundus_images\1273_right.jpg,processed_images_training\1273_right_processed.png,Success,
fundus_images\1274_left.jpg,processed_images_training\1274_left_processed.png,Success,
fundus_images\1276_left.jpg,processed_images_training\1276_left_processed.png,Success,
fundus_images\1276_right.jpg,processed_images_training\1276_right_processed.png,Success,
fundus_images\1277_left.jpg,processed_images_training\1277_left_processed.png,Success,
fundus_images\1277_right.jpg,processed_images_training\1277_right_processed.png,Success,
fundus_images\1279_left.jpg,processed_images_training\1279_left_processed.png,Success,
fundus_images\1279_right.jpg,processed_images_training\1279_right_processed.png,Success,
fundus_images\127_left.jpg,processed_images_training\127_left_processed.png,Success,
fundus_images\127_right.jpg,processed_images_training\127_right_processed.png,Success,
fundus_images\1280_left.jpg,processed_images_training\1280_left_processed.png,Success,
fundus_images\1280_right.jpg,processed_images_training\1280_right_processed.png,Success,
fundus_images\1281_left.jpg,processed_images_training\1281_left_processed.png,Success,
fundus_images\1281_right.jpg,processed_images_training\1281_right_processed.png,Success,
fundus_images\1282_left.jpg,processed_images_training\1282_left_processed.png,Success,
fundus_images\1282_right.jpg,processed_images_training\1282_right_processed.png,Success,
fundus_images\1284_left.jpg,processed_images_training\1284_left_processed.png,Success,
fundus_images\1284_right.jpg,processed_images_training\1284_right_processed.png,Success,
fundus_images\1285_left.jpg,processed_images_training\1285_left_processed.png,Success,
fundus_images\1285_right.jpg,processed_images_training\1285_right_processed.png,Success,
fundus_images\1286_left.jpg,processed_images_training\1286_left_processed.png,Success,
fundus_images\1286_right.jpg,processed_images_training\1286_right_processed.png,Success,
fundus_images\1287_left.jpg,processed_images_training\1287_left_processed.png,Success,
fundus_images\1287_right.jpg,processed_images_training\1287_right_processed.png,Success,
fundus_images\1288_left.jpg,processed_images_training\1288_left_processed.png,Success,
fundus_images\1288_right.jpg,processed_images_training\1288_right_processed.png,Success,
fundus_images\1289_left.jpg,processed_images_training\1289_left_processed.png,Success,
fundus_images\1289_right.jpg,processed_images_training\1289_right_processed.png,Success,
fundus_images\128_left.jpg,processed_images_training\128_left_processed.png,Success,
fundus_images\128_right.jpg,processed_images_training\128_right_processed.png,Success,
fundus_images\1290_left.jpg,processed_images_training\1290_left_processed.png,Success,
fundus_images\1290_right.jpg,processed_images_training\1290_right_processed.png,Success,
fundus_images\1291_left.jpg,processed_images_training\1291_left_processed.png,Success,
fundus_images\1291_right.jpg,processed_images_training\1291_right_processed.png,Success,
fundus_images\1294_left.jpg,processed_images_training\1294_left_processed.png,Success,
fundus_images\1294_right.jpg,processed_images_training\1294_right_processed.png,Success,
fundus_images\1295_left.jpg,processed_images_training\1295_left_processed.png,Success,
fundus_images\1295_right.jpg,processed_images_training\1295_right_processed.png,Success,
fundus_images\1296_left.jpg,processed_images_training\1296_left_processed.png,Success,
fundus_images\1296_right.jpg,processed_images_training\1296_right_processed.png,Success,
fundus_images\1297_left.jpg,processed_images_training\1297_left_processed.png,Success,
fundus_images\1297_right.jpg,processed_images_training\1297_right_processed.png,Success,
fundus_images\1299_left.jpg,processed_images_training\1299_left_processed.png,Success,
fundus_images\1299_right.jpg,processed_images_training\1299_right_processed.png,Success,
fundus_images\129_left.jpg,processed_images_training\129_left_processed.png,Success,
fundus_images\129_right.jpg,processed_images_training\129_right_processed.png,Success,
fundus_images\1301_left.jpg,processed_images_training\1301_left_processed.png,Success,
fundus_images\1301_right.jpg,processed_images_training\1301_right_processed.png,Success,
fundus_images\1302_left.jpg,processed_images_training\1302_left_processed.png,Success,
fundus_images\1302_right.jpg,processed_images_training\1302_right_processed.png,Success,
fundus_images\1303_left.jpg,processed_images_training\1303_left_processed.png,Success,
fundus_images\1303_right.jpg,processed_images_training\1303_right_processed.png,Success,
fundus_images\1304_left.jpg,processed_images_training\1304_left_processed.png,Success,
fundus_images\1304_right.jpg,processed_images_training\1304_right_processed.png,Success,
fundus_images\1306_left.jpg,processed_images_training\1306_left_processed.png,Success,
fundus_images\1306_right.jpg,processed_images_training\1306_right_processed.png,Success,
fundus_images\1307_left.jpg,processed_images_training\1307_left_processed.png,Success,
fundus_images\1307_right.jpg,processed_images_training\1307_right_processed.png,Success,
fundus_images\1308_left.jpg,processed_images_training\1308_left_processed.png,Success,
fundus_images\1308_right.jpg,processed_images_training\1308_right_processed.png,Success,
fundus_images\1309_left.jpg,processed_images_training\1309_left_processed.png,Success,
fundus_images\1309_right.jpg,processed_images_training\1309_right_processed.png,Success,
fundus_images\130_left.jpg,processed_images_training\130_left_processed.png,Success,
fundus_images\130_right.jpg,processed_images_training\130_right_processed.png,Success,
fundus_images\1310_right.jpg,processed_images_training\1310_right_processed.png,Success,
fundus_images\1311_left.jpg,processed_images_training\1311_left_processed.png,Success,
fundus_images\1311_right.jpg,processed_images_training\1311_right_processed.png,Success,
fundus_images\1314_left.jpg,processed_images_training\1314_left_processed.png,Success,
fundus_images\1314_right.jpg,processed_images_training\1314_right_processed.png,Success,
fundus_images\1318_left.jpg,processed_images_training\1318_left_processed.png,Success,
fundus_images\1318_right.jpg,processed_images_training\1318_right_processed.png,Success,
fundus_images\1319_right.jpg,processed_images_training\1319_right_processed.png,Success,
fundus_images\1325_left.jpg,processed_images_training\1325_left_processed.png,Success,
fundus_images\1325_right.jpg,processed_images_training\1325_right_processed.png,Success,
fundus_images\1327_left.jpg,processed_images_training\1327_left_processed.png,Success,
fundus_images\1327_right.jpg,processed_images_training\1327_right_processed.png,Success,
fundus_images\132_left.jpg,processed_images_training\132_left_processed.png,Success,
fundus_images\132_right.jpg,processed_images_training\132_right_processed.png,Success,
fundus_images\1330_left.jpg,processed_images_training\1330_left_processed.png,Success,
fundus_images\1330_right.jpg,processed_images_training\1330_right_processed.png,Success,
fundus_images\1334_left.jpg,processed_images_training\1334_left_processed.png,Success,
fundus_images\1334_right.jpg,processed_images_training\1334_right_processed.png,Success,
fundus_images\133_left.jpg,processed_images_training\133_left_processed.png,Success,
fundus_images\133_right.jpg,processed_images_training\133_right_processed.png,Success,
fundus_images\1344_left.jpg,processed_images_training\1344_left_processed.png,Success,
fundus_images\1344_right.jpg,processed_images_training\1344_right_processed.png,Success,
fundus_images\1345_left.jpg,processed_images_training\1345_left_processed.png,Success,
fundus_images\1345_right.jpg,processed_images_training\1345_right_processed.png,Success,
fundus_images\1349_left.jpg,processed_images_training\1349_left_processed.png,Success,
fundus_images\1349_right.jpg,processed_images_training\1349_right_processed.png,Success,
fundus_images\134_left.jpg,processed_images_training\134_left_processed.png,Success,
